productId,price,salePrice
591098303,29900,
591098236,13500,
591098237,11900,
591098238,9900,
591098239,8700,
591098210,24200,
591098211,18900,
591098212,16800,
591098213,14900,
591098214,12900,
591098305,45500,
591098306,40800,
591098307,34500,
591098308,28900,
591098310,48500,
591098311,45500,
591098312,36800,
591098313,31500,
591098225,62800,
591098226,55500,
591098227,47500,
591098228,39900,
591098321,24900,
591098322,21800,
591098323,18500,
591098324,16500,
591079502,299000,
591079503,160000,
591079504,275000,
591095204,3200,
591094000,4500,
591094001,4400,
591094002,4600,
591094003,3600,
591094004,4600,
591094005,4200,
591094007,4600,
591094008,4400,
591094011,4600,
591094017,4400,
591094018,4400,
591094020,3600,
591094021,4600,
591094022,4600,
591094023,4600,
591094025,4400,
591094026,4200,
591094037,4600,
591094039,4400,
591094040,4600,
591094041,4600,
591094051,4300,
591094052,4300,
591094053,4400,
591094060,4400,
591094061,4400,
591094063,4600,
591094064,3900,
591094065,3900,
591094066,4400,
591094067,3900,
591094071,3900,
591094079,4600,
591094080,4900,
591094082,4400,
591094083,3900,
591094086,3900,
591094096,5500,
591094097,4100,
591094098,3200,
591094099,4950,
591094107,5500,
591094108,6500,
591094109,8500,
591094112,8500,
591094115,3750,
591094117,8500,
591094118,3500,
591094122,3500,
591094127,4200,
591094129,4800,
591094130,4500,
591094131,4000,
591094006,4400,
591094009,4600,
591094010,4400,
591094012,4200,
591094013,4600,
591094014,4400,
591094015,4400,
591094016,3600,
591094019,3600,
591094024,3400,
591094027,4600,
591094028,4600,
591094029,4400,
591094030,4600,
591094031,4600,
591094032,4600,
591094033,3600,
591094034,4400,
591094035,4200,
591094036,3600,
591094038,4200,
591094042,4600,
591094043,4600,
591094044,3900,
591094045,3900,
591094046,4200,
591094047,4500,
591094048,4400,
591094049,4600,
591094050,3800,
591094054,4400,
591094055,4700,
591094056,4600,
591094058,4200,
591094059,4400,
591094062,4600,
591094068,4200,
591094069,4300,
591094070,4600,
591094073,4700,
591094074,4300,
591094075,4700,
591094076,4300,
591094077,3900,
591094078,4400,
591094081,4800,
591094084,4400,
591094085,4400,
591094087,4400,
591094088,3500,
591094089,3500,
591094090,3500,
591094091,4400,
591094092,4400,
591094093,4400,
591094094,4400,
591094095,4500,
591094100,3100,
591094101,3100,
591094102,4600,
591094103,4600,
591094104,4500,
591094105,4600,
591094110,8500,
591094111,8500,
591094113,8500,
591094114,5500,
591094116,8500,
591094119,3500,
591094120,8500,
591094121,8500,
591094125,4500,
591094126,4500,
591094128,5500,
601060902,2150,
601063165,1450,
602038002,315,
602038000,315,
602038006,315,
602038005,315,
602038003,315,
602038001,315,
602038004,315,
591084060,10800,
591084074,12500,
591084078,6500,
591084079,12500,
591077020,1750,
591091307,6500,
591091309,6400,
591091278,6200,
591091002,5990,
591091556,6400,
591091322,6900,
591091279,6200,
591091607,6200,
591091312,6990,
591091286,5990,
591039294,7800,
591037914,5900,
591093003,3900,
591093002,4800,
591093001,5500,
591093000,5900,
601060910,940,
601060911,940,
601060912,940,
602038022,325,
602038020,325,
602038026,325,
602038025,325,
602038023,325,
602038021,325,
602038024,325,
591093012,6300,
591093013,5900,
591093014,4800,
591093015,3900,
591093008,6900,
591093009,6500,
591093010,5800,
591093011,3700,
591093004,6900,
591093005,6500,
591093006,6200,
591093007,5800,
591036383,1650,
591036382,1850,
591036381,1990,
602057373,1250,
602057372,1250,
602049363,5390,
602382000,3990,
602382003,3990,
602382001,3990,
602382002,3990,
602031781,1190,
602031783,1190,
602031780,1190,
602031782,1190,
601062906,850,
601062891,3500,
601061231,1750,
601061230,1750,
601061233,1750,
601061232,1750,
601061240,1950,
601063260,1990,
601063262,1990,
601063261,1990,
601063265,1990,
601063267,1990,
601063266,1990,
602382100,990,
602382103,990,
602382101,990,
602382102,990,
601055390,3790,
601055310,1990,
601062515,265,
601062518,265,
601062517,265,
601062519,265,
601062516,265,
591080129,590,
591080117,590,
591080118,590,
591084015,1150,
591084017,1150,
591084016,1150,
591084018,1150,
591084025,850,
591084027,850,
591084026,850,
591084028,850,
601054380,3490,
601063502,3550,
591077250,4850,
601055378,1350,
601055384,1450,
601055383,1450,
601055377,1450,
601055379,1450,
601062104,1990,
601054359,1200,
601054366,1200,
601054383,5990,
601054371,1990,
601054373,1990,
601054372,1990,
601054374,1990,
601054378,2900,
602037088,6400,
601054395,5600,
601054396,7450,
601054390,6900,
601040150,940,
601040155,950,
602045291,1590,
602045290,1590,
602045293,1590,
602045292,1590,
601040160,1150,
591084211,44000,
599020161,6800,
599020152,6800,
599020151,6800,
599020150,6800,
599020153,6800,
599020154,6800,
599020100,6800,
599020103,6800,
599020104,6800,
599020112,6800,
599020111,6800,
599020110,6800,
599020113,6800,
599020114,6800,
591089200,12500,
599020122,6800,
599020123,6800,
599020124,6800,
599020182,6800,
599020180,6800,
599020183,6800,
599020184,6800,
599020192,6800,
599020193,6800,
599020194,6800,
599020202,6800,
599020201,6800,
599020200,6800,
599020203,6800,
599020204,6800,
591089201,12500,
591089202,9000,
591089203,9800,
591089204,3500,
591089205,3500,
591089206,3500,
591089207,3800,
591089208,4000,
591089209,6800,
591089214,7500,
591089210,12500,
591089211,4500,
591089212,12500,
591089215,12500,
591095732,1400,
591095733,1600,
591091317,6500,
591091304,6400,
591090879,6200,
591091305,6800,
591090894,6900,
591091308,6990,
591094125-1,4200,
591094124,4200,
591095034,3100,
591095892,1690,
591088010,79000,
591095920,10500,
591095921,11500,
591095922,12500,
591095926,14800,
591095927,17500,
591095928,21000,
601060251,65,
601063359,11900,
602050410,3690,
601062650,390,
601062604,810,
601062603,750,
601062606,890,
601062607,850,
601062608,850,
601062609,850,
601055400,4990,
601062620,560,
601062621,560,
601062622,560,
601062640,225,
601062642,225,
601062641,225,
601062680,1150,
601062681,1150,
601062682,1150,
601062630,250,
601062633,250,
601062631,250,
601062632,250,
601062562,315,
601062564,315,
601062563,315,
591087210,13500,
591087211,19900,
591087212,22500,
601060511,4900,
601060510,4900,
601060512,4900,
601062685,1150,
591084504,6900,
591084507,8000,
601062670,830,
601062671,830,
601062672,830,
602055900,450,
601054580,8900,
601054581,8900,
601054582,9100,
601054583,16500,
601054592,9900,
601054591,9900,
601054590,9900,
601054593,9900,
601040170,2600,
601040180,2150,
601062611,380,
601062612,380,
591084111,17800,
591084112,12500,
603040604,750,
603040600,750,
603040602,750,
603040605,750,
603040601,750,
603040603,750,
601060258,85,
601060252,85,
601060254,85,
601060256,85,
601060257,85,
601060253,85,
601060255,85,
601060260,132,
601060263,132,
601060264,132,
601060262,132,
601060261,132,
601060320,460,
601060322,460,
601060321,460,
601060310,5200,
601060312,5200,
601060311,5200,
601060267,85,
601060269,85,
601060268,85,
601060270,85,
601060271,85,
601060274,199,
601060276,199,
601060275,199,
601060277,199,
601060278,199,
601060280,199,
601060281,199,
601060282,199,
601060283,199,
601060285,148,
601060287,148,
601060286,148,
601060288,148,
601060289,148,
601060292,148,
601060294,148,
601060293,148,
601060295,148,
601060296,148,
601060300,99,
601060302,99,
601060301,99,
601054221,1990,
601054220,1990,
602382204,340,
602382205,340,
601062605,810,
591084255,2990,
591084257,2990,
591096920,2760,
591096921,3200,
591096922,4700,
591096923,5900,
591096924,7400,
591084019,1150,
602092700,1450,
601070001,23500,
601070002,14000,
601060248,320,
601060238,320,
601060245,320,
601060240,320,
601060243,320,
601060246,320,
601060247,320,
601060239,320,
601060241,320,
601060249,320,
601060244,320,
603040614,690,
603040610,690,
603040612,690,
603040615,690,
603040611,690,
603040613,690,
601060080,95,
601060082,95,
601054381,2750,
591080300,120,
591080303,120,
591080318,120,
591080296,120,
591080312,120,
591080395,120,
591080285,120,
591080316,120,
591080290,120,
591080278,120,
591080302,120,
591080291,120,
591080393,120,
591080268,120,
591080311,120,
591080315,120,
591080335,120,
591080331,120,
591080289,120,
591080298,120,
591080292,120,
591080306,120,
591080280,120,
591080322,120,
591080310,120,
591080328,120,
591080266,120,
591094140,5850,
591094141,4600,
591094142,3990,
591095911,9500,
591095910,9900,
591095196,2990,
591039295,4990,
591084320,2990,
591091427,16800,
591091426,14500,
591091425,9900,
591091287,6400,
591091288,6400,
591091289,6600,
591091290,5990,
591091291,6700,
591091292,6900,
591091293,6000,
591095909,8200,
591091294,5850,
591091295,6990,
591091296,6700,
591091297,5800,
591091299,6800,
591091300,7200,
591091301,6800,
591091302,6900,
591091303,6200,
591091280,5500,
591091281,6700,
591091283,6700,
591091284,6600,
591091285,6900,
591091270,6800,
591091271,5990,
591091272,5800,
591091273,5990,
591091274,6200,
591091275,6400,
591091276,5990,
591091277,6100,
591091260,6400,
591091261,5990,
591091262,6900,
591091263,6600,
591091264,5990,
591091265,5790,
591091266,6500,
591095277,5500,
591091282,7400,
601060105,100,
601060104,100,
591096124,6990,
591096125,6990,
591096123,6990,
591096122,6990,
591097701,192000,
591092500,8500,
591092501,7900,
591092502,7100,
591096022,6500,
591096023,7000,
591096024,7400,
591095487,8900,
591080134,350,
591080221,1550,
601060130,98,
601060134,98,
601060133,98,
601060131,98,
601064012,385,
601064010,385,
601064014,385,
601064013,385,
601064011,385,
601064002,385,
601064000,385,
601064004,385,
601064003,385,
601064001,385,
601064026,225,
601064025,225,
601064028,225,
601064027,225,
591094170,3650,
591094171,3650,
591094172,3650,
591094144,3600,
591094145,3650,
591094146,3650,
591094147,3650,
591094148,3650,
591094149,3950,
591094150,3800,
591094151,3950,
591094152,3750,
591094153,3700,
591094154,3650,
591094155,3850,
591094156,3650,
591094157,3650,
591094158,3600,
591094159,3650,
591094160,3990,
591094161,4550,
591094162,4200,
591094163,3250,
591094167,3650,
591094168,4850,
591094169,3950,
591080206,243000,
591080207,186000,
591080208,113000,
591080204,243000,
591080205,186000,
591080200,239000,
591080201,182000,
591080202,124000,
591080203,75000,
591097148,10400,
591084150,118500,
591080199,398000,
591086905,15500,
591087270,14500,
591087260,14500,
591084253,4800,
591094165,3800,
591084165,14500,
591084304,19900,
591084303,15800,
591080146,175,
591080167,175,
591096700,45000,
591096750,299,
591097193,14800,
591097194,12900,
591097195,9900,
591097197,9900,
591097198,8700,
591097199,7500,
591095331,7800,
591095332,6600,
591095333,5500,
591095334,4900,
591095324,7800,
591095325,6600,
591095326,5500,
591095327,4900,
591095335,8400,
591095336,7200,
591095337,6600,
591095338,5500,
591095328,8400,
591095329,7200,
591095330,6600,
591095313,5500,
591095587,33000,
591095588,30000,
591095589,27000,
591080196,158000,
591080197,145000,
591080198,132000,
591080212,162000,
591080213,150000,
591080214,136000,
591080209,219000,
591080210,212000,
591080211,205000,
591080215,392000,
591080216,325000,
591080217,457000,
591080218,435000,
591080219,431000,
591080191,185000,
591080192,165000,
591080193,140000,
591080194,121000,
591087255,9900,
591087256,12800,
591087265,12000,
591087266,14500,
591087275,7800,
591087276,9000,
591087277,11800,
591095728,29900,
591095729,22500,
591084155,58500,
591084156,24800,
591084160,58500,
591084161,24800,
591096760,288,
591096761,288,
591096715,69000,
591096716,69000,
591096731,64,
591096732,68,
591096733,82,
591096734,82,
591096736,140,
591096730,45,
591096705,54000,
591096706,54000,
591087045,10900,
591087046,13900,
601040005,180,
601040007,308,
603040044,260,
603040046,260,
603040042,260,
603040040,260,
603040045,260,
603040043,260,
603040041,260,
603040047,260,
603040024,140,
603040022,140,
603040020,140,
603040023,140,
603040021,140,
603040012,140,
603040010,140,
603040013,140,
603040011,140,
603040074,155,
603040075,155,
603040076,155,
603040077,155,
603040070,155,
603040071,155,
603040072,155,
603040073,155,
603040056,420,
603040057,420,
603040054,420,
603040055,420,
603040052,420,
603040050,420,
603040053,420,
603040051,420,
603040300,195,
603040303,195,
603040301,195,
603040304,195,
603040305,195,
603040306,195,
603040307,195,
603040302,195,
603040007,105,
603040005,105,
603040002,105,
603040000,105,
603040003,105,
603040001,105,
603040006,105,
603040084,275,
603040085,275,
603040086,275,
603040087,275,
603040080,275,
603040081,275,
603040082,275,
603040083,275,
603040036,205,
603040035,205,
603040034,205,
603040032,205,
603040030,205,
603040033,205,
603040031,205,
601063195,940,
601063191,940,
601063193,940,
601063196,940,
601063190,940,
601063192,940,
601063194,940,
601063223,1550,
601063221,1550,
601063222,1550,
601063224,1550,
601063225,1550,
601063220,1550,
601063226,1550,
601063230,1100,
601063233,1100,
601063231,1100,
601063232,1100,
601063234,1100,
601063114,1540,
601063113,1540,
601063145,1620,
601063155,1550,
601063171,1750,
601063174,1750,
601063172,1750,
601063173,1750,
601063170,1750,
601063175,1750,
601063176,1750,
601063289,5800,
601063430,1690,
601063180,5200,
601063179,5200,
601063178,5200,
601060800,1590,
601060801,1590,
601060802,1590,
601060922,1250,
601060920,1250,
601060921,1250,
602049364,5390,
602380100,5100,
602380102,5100,
602380101,5100,
601055427,135,
601055421,135,
601055420,135,
601055425,135,
601055423,135,
601055426,135,
601055422,135,
601055424,135,
601062101,440,
591070007,125,
591070008,195,
601062884,2600,
591037926,24000,
591037927,24000,
591037924,8900,
591037925,7900,
591095347,7500,
591074010,480,
591096090,7800,
591095957,640,
591095958,640,
591080036,580,
591080037,580,
591080038,580,
601060242,320,
591094175,3990,
591089230,8900,
591089231,3500,
591089237,10500,
591089449,7500,
591089239,5500,
591089241,8500,
591089245,3500,
591089242,12500,
591089243,14500,
591089246,3500,
591089247,5500,
591089248,6500,
591089250,12500,
601062878,4450,
601063053,1690,
601040006,237,
591096126,6990,
591094174,3850,
601063450,18500,
602038101,259,
602038100,259,
602038103,259,
602038102,259,
602038104,259,
601060195,990,
601060284,199,
601060040,89,
601060041,89,
601055402,990,
601055401,1200,
601055419,790,
601055415,790,
601055416,790,
601055417,790,
601055418,790,
601055412,790,
601055411,790,
601055410,790,
601055413,790,
601055414,790,
601055408,1200,
601055407,990,
601055406,1100,
601055386,1100,
601055385,1100,
601055392,445,
601055391,445,
601055393,445,
601062525,199,
601062524,199,
601060177,1990,
601060178,1790,
601040400,230,
601040403,230,
601040401,230,
601040402,230,
601040305,325,
601040302,325,
601040304,325,
601040303,325,
601040306,325,
601040300,325,
601040307,325,
601040301,325,
601040335,490,
601040333,490,
601040336,490,
601040332,490,
601040334,490,
601040330,490,
601040337,490,
601040331,490,
601060179,1290,
601052166,1050,
601062859,2290,
601063506,1990,
601063504,1990,
601063505,1990,
601063495,3100,
601063490,1850,
601063485,4750,
601063480,9700,
591087552,11400,
602380001,860,
602380003,860,
602380002,860,
602380000,860,
591094173,3800,
591037920,6790,
601063471,3680,
601063470,3680,
601063465,24800,
601063460,10900,
601063459,4600,
601063458,4900,
601063456,26500,
601063455,11500,
601055397,990,
601055398,990,
601063379,18900,
601055382,990,
601062613,990,
601060030,730,
601063363,4850,
601060235,940,
601063201,1190,
601063203,1190,
601063202,1190,
601063204,1190,
601060107,100,
601060106,100,
591080490,380,
591087036,15900,
591080392,120,
591080299,120,
591080281,120,
591080340,120,
591097601,350,
591097605,350,
591086393,165000,
591086392,142000,
591089238,8500,
591086265,62100,
601063200,1190,
591098224,87800,
591098304,69500,
591098299,71800,
591098217,73800,
591098229,52900,
591084093,3600,
591084094,3950,
601055428,135,
601061028,1550,
601061027,1550,
601061029,1550,
601060914,940,
601060913,940,
599020130,6800,
599020131,6800,
599020132,6800,
599020133,6800,
599020134,6800,
591086271,10500,
591086272,9500,
591086273,8900,
601062542,450,
601062543,450,
601062599,990,
601062634,250,
601060236,350,
601060237,990,
601060234,990,
601062598,990,
601062020,5990,
601062021,3990,
602035844,790,
602035845,790,
601062576,370,
601062577,370,
601062578,370,
601062575,370,
601062579,370,
601062574,370,
601063240,1600,
601063241,1600,
601060198,650,
601063087,2290,
601063088,2290,
601063089,2290,
601063081,2290,
601040120,2490,
601063433,1690,
601063431-1,1690,
601063435-1,1690,
601063432,1690,
601063434,1690,
603040004,105,
591086247,12900,
591086248,11900,
591086249,10900,
591086251,10500,
591086252,9900,
591086253,9500,
591086250,11500,
601055388,1050,
601055389,990,
601060054,325,
601060045,490,
601060046,490,
601060047,490,
601054394,590,
601060313,5200,
601060401,890,
601060400,890,
601060403,890,
601060406,890,
601060405,890,
601060402,890,
601060404,890,
602051603,1890,
602051600,1890,
602051601,1890,
602051602,1890,
601063128,2600,
601052102,3100,
601052104,3100,
601052103,3100,
601052105,3100,
601052106,3100,
601055405,1790,
601052073,6990,
601052072,6990,
601052074,6990,
601062655,45,
601062583,370,
603040400,960,
603040405,940,
603040410,940,
603040415,955,
603040425,1090,
603040430,820,
591084540,13500,
591084545,15500,
591084548,17500,
591076000,17990,
601063185,3490,
601063184,3490,
601063186,3490,
601063331,6590,
601063332,6590,
601063336,6590,
601063335,6590,
601063333,6590,
601063334,6590,
601063337,6590,
601063338,6590,
601063339,6590,
601063322,6250,
601063323,6250,
601063324,6250,
601063321,6250,
601063320,6250,
601063318,6250,
601063319,6250,
601063316,6250,
601063317,6250,
601060707,1990,
601060704,1990,
601060708,1990,
601055394,340,
601063188,2750,
601063358,9900,
601062116,9500,
601062115,9500,
601040051,690,
601040054,240,
601040053,990,
601040050,890,
591075060,580,
591075065,580,
591075070,580,
591080172,4500,
591080138,230,
591095918,3200,
591095917,3800,
591095916,4400,
591095915,4800,
591095914,3800,
591095913,4400,
591095912,4800,
591095931,3200,
591095933,3200,
591095934,3000,
591095932,3500,
591095930,4400,
591095935,4500,
601054232,6390,
601054231,39900,
601054233,32900,
601063357,26500,
601054234,14500,
601054235,7990,
601060031,610,
601063375,19900,
601063376,16900,
601063377,18900,
601063378,14900,
601052111,32990,
591095806,7500,
601040055,990,
601055451,1490,
601055452,1990,
601055453,2450,
601055454,990,
601055455,1890,
601055456,2450,
601055457,2590,
601060184,2590,
601060183,1250,
601060199,1990,
601055387,8990,
601063491,5100,
601070003,17900,
601063315,6250,
601063330,6590,
601063183,3490,
591087418,26900,
591087419,22500,
601062651,155,
601062652,310,
601062653,295,
601062654,165,
601063166,2250,
591095780,8800,
591095781,10500,
591095785,9500,
591095786,11500,
601060780,560,
601060781,1250,
591080232,130,
591080231,150,
591080229,330,
591080230,350,
591080225,125,
591080226,125,
591080224,70,
591080223,70,
601062099,840,
591086394,132000,
601055445,670,
601055446,395,
601055447,455,
591087632,11500,
601063367,17900,
591088023-1,17500,
591088024-1,32000,
591088023,17500,
591088024,32000,
601063369,15500,
601063368,7990,
591087287,15500,
591087286,13500,
591087281,13500,
591087282,14500,
591087283,15500,
601059000,120,
601059002,120,
601059001,120,
601059003,120,
601059013,120,
601059011,120,
601059012,120,
601059010,120,
601059020,120,
601059023,120,
601059022,120,
601059021,120,
601059042,120,
601059040,120,
601059041,120,
601059043,120,
601059030,120,
601059054,120,
601059053,120,
601059052,120,
601059051,120,
601059050,120,
601059060,120,
601059062,120,
601059061,120,
601059072,120,
601059070,120,
601059080,395,
601059090,395,
601059110,345,
601059101,375,
601059100,375,
601061036,1550,
601061038,1550,
601061037,1550,
601061030,805,
601061032,805,
601061031,805,
603040580,360,
603040585,415,
603040590,240,
603040595,590,
601060034,220,
601060038,220,
601060037,220,
601060035,220,
601060036,220,
601060039,220,
591086320,18900,
591086321,17500,
591086322,16200,
591086340,18800,
591086341,17600,
591086342,16200,
591086325,12700,
591086326,11200,
591086324,13500,
591086323,14500,
591086327,14500,
591086328,13500,
591086329,12500,
591086330,11900,
591074140,225,
591074141,295,
591074142,235,
591074143,225,
591074144,225,
591074145,225,
591074146,245,
591074121,475,
591074120,245,
591074101,310,
591074100,305,
